,ruta,num_continuous_species,min_year,max_year,num_survey_years,Latitude,Longitude
2846,12476176,26,2014,2019,5,49.98016,-74.94446
2847,12476362,26,2011,2016,5,48.66746,-67.83768
2848,84014210,26,2001,2011,5,39.1634647,-123.2270969
2849,84053315,26,2016,2023,5,47.34627,-110.812857
2993,84033205,25,1997,2007,5,46.4724742,-115.7969686
3126,84025109,24,2015,2019,5,29.7818335,-85.3003555
3127,84061206,24,2005,2009,5,44.215781,-73.646468
3291,1244110,23,1997,2011,5,50.54263,-114.09345
3292,1244301,23,1996,2002,5,49.52351,-110.68143
3293,12476104,23,1998,2010,5,45.21202,-73.22948
3294,84014245,23,1997,2019,5,35.4779437,-119.2962109
3419,1244216,22,2018,2023,5,51.870867,-115.10523
3420,1244323,22,2015,2023,5,52.52326,-115.95438
3421,1244323,22,2015,2023,5,62.483805,-116.485071
3422,1247642,22,2013,2018,5,47.77933,-69.59863
3423,1247675,22,2015,2019,5,49.81832,-75.02445
3424,84014320,22,2007,2023,5,37.9333136,-121.1662987
3425,84035307,22,2018,2023,5,40.4066967,-85.2388079
3554,12411101,21,2015,2019,5,48.757438,-123.598512
3555,84014134,21,1997,2002,5,34.8187907,-119.5569949
3556,8404428,21,1997,2007,5,44.7196649,-67.948462
3557,84053329,21,2017,2023,5,46.990433,-106.268572
3693,1244355,20,2006,2023,5,55.2579,-119.97593
3694,8401473,20,1997,2001,5,41.6796987,-120.7128219
3695,84025171,20,2016,2023,5,27.2920427,-82.0563269
3696,8406953,20,1997,2022,5,43.8392471,-120.1979127
3809,1241114,19,1998,2003,5,49.47547,-125.18799
3810,12476166,19,2012,2023,5,48.82567,-65.01765
3811,84014131,19,1997,2002,5,34.0138414,-116.1626236
3812,84025131,19,2018,2023,5,27.040791,-80.368467
3813,840818,19,2006,2011,5,43.2008645,-100.8980976
3814,84083119,19,2018,2023,5,28.673182,-99.184518
3916,1249336,18,2006,2023,5,62.28177,-133.26564
3917,84033117,18,2018,2023,5,43.459543,-116.354524
4016,1245728,17,2016,2023,5,52.761212,-56.130612
4017,1249324,17,1997,2023,5,61.20437,-133.04003
4018,84053317,17,2017,2023,5,47.074995,-108.123743
4202,1245727,15,2016,2023,5,52.329499,-56.022598
4203,124579,15,2011,2018,5,48.52782,-59.04093
4204,8405430,15,1997,2001,5,42.2503717,-103.7829219
4278,84017113,14,2017,2022,5,39.8568857,-103.649376
4401,1245743,12,2011,2017,5,52.55614,-59.2751
4402,84092202,12,2015,2023,5,41.741707,-107.264317
4522,84085309,9,1997,2015,5,39.2237627,-114.0008239
4552,8406963,8,1999,2017,5,42.2115047,-117.7711409
4553,840851,8,1997,2011,5,41.4379387,-113.1087879
4554,84092524,8,2010,2021,5,41.7025687,-108.42982
4610,84055125,6,2017,2023,5,37.7555048,-117.63395
4647,84092198,4,2010,2023,5,41.8899757,-108.84019
4668,84085167,2,2000,2004,5,38.6307937,-110.5667119
98,8404723,55,2019,2023,4,42.112085,-73.351651
232,8403482,49,2019,2023,4,42.458064,-88.540244
233,84054306,49,2019,2023,4,42.049167,-97.833989
291,1247915,48,2012,2016,4,50.48447,-106.27955
331,12479225,47,2011,2016,4,51.6997,-107.13764
332,8403918,47,1997,2001,4,37.5931367,-83.7306599
396,84049162,46,2011,2016,4,44.8590077,-83.6078119
457,84059109,45,2016,2023,4,39.6866174,-74.9865325
458,840743,45,2010,2016,4,34.13829,-91.573969
531,12411205,44,2018,2023,4,49.07317,-116.52268
532,12476364,44,2011,2023,4,48.04603,-66.8244
533,8404453,44,1997,2005,4,46.7743885,-67.831967
534,840746,44,2010,2022,4,33.026092,-93.493628
714,1247951,42,2015,2023,4,54.477497,-109.331251
715,8401425,42,2000,2003,4,36.7623647,-121.1750259
716,84051907,42,2016,2019,4,31.84267,-91.05911
811,1247912,41,2004,2017,4,50.25122,-103.15186
812,84035304,41,2017,2021,4,41.0798684,-84.9237731
898,12456116,40,2018,2022,4,47.61835,-64.81201
899,84014114,40,2000,2014,4,34.7375727,-120.2354279
900,84054103,40,2004,2007,4,40.0735636,-96.4074068
901,84069900,40,1997,2006,4,45.4970053,-122.2868317
902,84085268,40,2003,2006,4,38.45,-109.38333
1014,12476366,39,2012,2018,4,49.01203,-65.28136
1015,840185,39,2003,2007,4,41.9407577,-72.1389149
1016,8406077,39,1997,2000,4,32.2282717,-106.7975929
1126,1247617,38,1997,2005,4,46.70181,-73.77079
1127,12476262,38,2007,2010,4,48.7771,-67.70186
1128,84054302,38,2018,2022,4,42.58918,-101.27834
1129,8406016,38,1997,2000,4,34.0560923,-105.8578143
1130,84083118,38,2011,2017,4,28.1788677,-99.778572
1258,1244149,37,1997,2002,4,55.90366,-113.69851
1259,84027334,37,2006,2021,4,34.0921282,-84.6150591
1260,84054322,37,2018,2023,4,40.058857,-95.935571
1261,84055119,37,2013,2018,4,39.0037402,-119.84621
1386,12476665,36,2010,2014,4,48.33461,-64.7748
1387,84051910,36,2016,2019,4,32.92994,-89.61418
1388,84054318,36,2018,2023,4,40.17592,-99.966803
1389,84069347,36,2018,2022,4,43.793723,-119.317095
1390,840748,36,2010,2016,4,33.796907,-91.220963
1391,84088133,36,1997,2005,4,36.7041642,-83.1113505
1515,12445311,35,2018,2022,4,49.41432,-100.98697
1516,12476134,35,2019,2023,4,47.23773,-74.65557
1517,1247658,35,2007,2021,4,48.42993,-70.419
1518,84063914,35,2002,2006,4,34.125,-78.3944444
1655,12411226,34,2014,2017,4,50.18259,-125.49475
1656,84014119,34,2010,2022,4,33.6484217,-117.4101409
1657,84051915,34,2018,2022,4,32.282286,-90.89045
1658,84054320,34,2018,2023,4,40.901504,-97.921498
1659,84083218,34,2018,2023,4,28.355252,-99.618303
1660,84090901,34,1997,2002,4,38.6435697,-79.8390119
1800,1244238,33,2019,2023,4,54.23924,-112.22591
1801,1244327,33,2019,2023,4,53.45383,-111.13402
1802,1244327,33,2019,2023,4,68.369014,-133.716155
1803,84034320,33,2019,2023,4,42.04939,-88.68449
1953,12411118,32,1999,2003,4,51.249,-116.67451
1954,84014149,32,2003,2012,4,37.2442817,-120.6701509
1955,84017454,32,2018,2022,4,40.0205912,-105.296167
1956,84039901,32,2009,2013,4,37.25567,-86.06173
1957,8405133,32,2007,2017,4,31.5323896,-90.1565225
1958,840543,32,1997,2003,4,40.0734217,-96.4070669
1959,8405543,32,1997,2001,4,40.3534367,-115.6277619
1960,84089103,32,2018,2022,4,48.1631507,-122.335425
2098,12411412,31,1997,2000,4,49.47441,-123.24195
2099,1244119,31,1997,2001,4,52.90149,-111.89042
2100,12479115,31,2006,2023,4,50.36951,-106.1421
2101,1247916,31,2009,2018,4,50.10608,-107.73392
2102,84038320,31,2000,2003,4,39.5666667,-98.169444
2258,1244252,30,2005,2008,4,55.43233,-116.4117
2259,12476384,30,2015,2019,4,49.3148,-67.7104333
2260,1247678,30,2015,2019,4,49.41206,-72.67382
2261,84069209,30,1997,2001,4,44.4276127,-123.8561939
2262,840816,30,2005,2011,4,43.9043437,-99.3437499
2395,84017112,29,2019,2023,4,39.328838,-104.38167
2396,8403330,29,2013,2016,4,45.816285,-115.472606
2397,8404454,29,1998,2005,4,47.3393607,-68.2314969
2398,8404457,29,1999,2006,4,46.1244497,-69.2124176
2399,840474,29,1997,2007,4,41.9783157,-70.0406049
2400,84047901,29,1997,2007,4,41.8518925,-69.967524
2548,1241115,28,2018,2023,4,50.2543471,-114.954871
2549,8402576,28,1999,2002,4,26.3358707,-80.5359109
2550,8402742,28,1997,2002,4,34.1391517,-84.4635319
2551,84082905,28,2015,2018,4,35.12238,-87.762102
2701,1247928,27,1999,2002,4,52.82443,-102.37131
2702,84054311,27,2018,2023,4,41.081315,-100.524686
2703,84092308,27,2019,2023,4,43.9952427,-110.672897
2850,12411316,26,2019,2023,4,50.23927,-115.87449
2851,12457137,26,2014,2019,4,53.438159,-64.9900039
2852,84054112,26,2019,2023,4,41.153717,-96.287056
2853,84054301,26,2018,2023,4,42.371468,-102.711931
2994,12411131,25,2015,2018,4,51.67589,-118.63605
2995,1241136,25,2001,2004,4,51.56289,-123.69749
3128,12476284,24,2007,2013,4,49.32928,-67.62379
3129,84014103,24,2012,2022,4,34.5675322,-118.55729
3130,84069105,24,1998,2023,4,45.9162387,-119.5588989
3295,1245623,23,2001,2018,4,46.74246,-66.01595
3296,1245745,23,2014,2021,4,53.4116869,-65.298808
3297,84014433,23,1998,2023,4,39.7978141,-120.139403
3298,8405140,23,2009,2023,4,33.9667056,-90.7664328
3299,84069309,23,2006,2009,4,44.5127163,-123.633609
3300,8409248,23,1997,2000,4,44.7921157,-104.6191789
3426,8401434,22,1997,2015,4,35.7335697,-118.0780029
3427,84017212,22,1997,2000,4,39.9859827,-104.5104139
3428,8403621,22,2005,2015,4,42.2393377,-92.5335079
3558,124112,21,1997,2000,4,48.4223,-124.05527
3559,124797,21,2008,2022,4,49.64013,-107.99196
3560,84017310,21,1997,2000,4,39.1529607,-106.4087149
3561,8402538,21,1998,2007,4,30.0999027,-81.8070759
3562,840736,21,2010,2022,4,35.396663,-90.966633
3697,12479237,20,2001,2007,4,53.45252,-103.84744
3698,1247945,20,2015,2018,4,54.496229,-103.8327
3699,8405036,20,2013,2017,4,47.5952985,-92.9913092
3815,1244155,19,2017,2021,4,55.31601,-119.66554
3816,84053318,19,2016,2021,4,47.190675,-107.222999
3817,84053319,19,2018,2022,4,47.325598,-106.170658
4019,124795,17,2006,2009,4,49.72655,-105.68782
4020,8408139,17,2009,2015,4,45.4728047,-101.4293209
4106,12479146,16,2015,2018,4,54.485995,-104.236871
4107,840237,16,1997,2000,4,31.0969767,-87.8321999
4108,84025183,16,1999,2004,4,24.6759747,-81.2399969
4279,12457138,14,2011,2014,4,53.68051,-57.03025
4523,84014109,9,1997,2021,4,35.1743817,-115.4116059
4579,1244223,7,1997,2002,4,52.79593,-115.52037
4636,84092324,5,1999,2002,4,41.7025687,-108.42982
4669,84014124,2,2003,2023,4,36.4373087,-116.8511739
21,8404974,65,2021,2023,3,42.780376,-83.942179
82,84042240,57,2014,2016,3,32.7507357,-93.5489809
83,8404658,57,2015,2017,3,38.114027,-76.470555
99,12479129,55,1999,2008,3,52.4348,-103.61462
100,84014437,55,2015,2018,3,39.382586,-122.551903
101,84050903,55,1997,2000,3,44.0565767,-91.9895539
135,84025107,53,2009,2011,3,30.53685,-85.836483
145,8404445,52,1998,2000,3,45.5726168,-67.7273933
164,84027324,51,2018,2022,3,33.47327,-82.790764
165,84052112,51,2005,2007,3,37.751103,-92.035401
166,84052217,51,1997,1999,3,38.4856457,-90.9431079
234,840448,49,1997,2010,3,44.2435971,-70.2385185
235,840714,49,1997,1999,3,34.6972007,-93.0827549
292,12479128,48,1999,2001,3,52.66601,-102.37429
293,12479147,48,2015,2018,3,54.195059,-105.639722
294,124793,48,2021,2023,3,49.87208,-103.15786
295,8407287,48,1997,1999,3,40.6352357,-75.9947369
333,8404449,47,1997,2005,3,46.7536067,-68.2336538
334,84082906,47,2013,2017,3,35.71038,-87.26337
335,8408854,47,2021,2023,3,38.040159,-77.919541
397,12445142,46,2009,2015,3,51.0826,-97.5039
459,84027119,45,1997,2000,3,33.7283627,-82.5666869
460,84027122,45,2019,2022,3,33.1817632,-84.4810583
535,12476464,44,2012,2014,3,49.02261,-66.39849
717,12411275,42,2018,2022,3,55.925337,-120.992768
718,12456317,42,2021,2023,3,46.84448,-67.30655
719,8404443,42,1998,2000,3,45.2262561,-67.6794181
813,8404965,41,1997,1999,3,43.2370857,-83.2551709
814,84060301,41,2014,2016,3,36.8338846,-108.010155
903,12411175,40,2014,2016,3,55.925337,-120.992768
904,12476259,40,2021,2023,3,48.54875,-68.22258
905,8402572,40,1997,1999,3,27.4266407,-81.5833199
906,84061108,40,2004,2006,3,44.917081,-73.927828
907,84061112,40,1998,2006,3,44.8703977,-73.5550089
908,8408024,40,2017,2021,3,33.843058,-81.715567
1017,12479105,39,1997,2023,3,49.93055,-105.1658
1018,1247919,39,2015,2019,3,51.15315,-101.82016
1019,1247936,39,1999,2001,3,53.62575,-102.08455
1020,84014110,39,1997,2008,3,35.7786557,-118.5699849
1021,8406053,39,1997,1999,3,36.6172567,-106.9010999
1131,1247955,38,2015,2023,3,55.052243,-105.337817
1132,8405083,38,2019,2023,3,47.54355,-92.923409
1262,12476226,37,2011,2013,3,46.6391,-78.99318
1263,12476357,37,2012,2015,3,48.15759,-70.5538
1264,84014204,37,2003,2007,3,37.1416897,-120.4009629
1265,84044305,37,2021,2023,3,45.916681,-68.350724
1266,84051909,37,2015,2019,3,32.37442,-90.27754
1267,84053424,37,2018,2022,3,46.675705,-111.140722
1392,8404949,36,2010,2019,3,43.3437119,-84.1150501
1393,84049915,36,2008,2010,3,46.0094706,-86.455237
1394,84054312,36,2021,2023,3,41.596155,-99.115818
1395,84083307,36,2002,2010,3,27.9864697,-97.2305209
1396,840928,36,1997,1999,3,43.9952427,-110.6728979
1519,12456132,35,2017,2021,3,45.72228,-64.91758
1520,84017378,35,2017,2019,3,39.845893,-106.23612
1521,840502,35,1997,1999,3,43.8977022,-92.0912443
1522,84053321,35,2021,2023,3,47.867572,-104.508263
1523,84061114,35,1997,2008,3,44.2482817,-75.3944939
1661,1244153,34,2009,2012,3,55.08341,-117.357
1662,12476266,34,2021,2023,3,48.0112969,-65.3380145
1663,84049914,34,2008,2010,3,46.2484302,-86.605539
1804,12411611,33,2018,2023,3,49.129994,-122.029039
1805,1244410,33,2021,2023,3,50.2925,-114.296366
1806,12479136,33,1999,2001,3,53.86222,-102.93291
1807,8402565,33,1997,1999,3,29.1174077,-82.2183149
1808,84044146,33,2010,2013,3,46.619,-69.381667
1809,84051329,33,2021,2023,3,30.50177,-88.74891
1810,84051900,33,1998,2000,3,31.3793177,-91.2068399
1961,12411311,32,1997,1999,3,49.24412,-122.68952
1962,840264,32,1997,1999,3,32.8224147,-86.1118009
2103,12476150,31,2021,2023,3,48.362911,-74.900043
2104,12479204,31,1997,2015,3,49.63106,-104.71634
2105,84042115,31,2018,2021,3,30.085044,-93.361368
2106,84069155,31,1997,2022,3,43.2474197,-118.5824279
2107,84069241,31,1998,2007,3,44.9779678,-118.9090759
2263,84014207,30,2017,2023,3,33.6681143,-116.670672
2264,84014321,30,2019,2022,3,32.957592,-116.540324
2265,84044159,30,2010,2013,3,46.289506,-69.931633
2266,84051917,30,2016,2018,3,32.7304133,-90.589471
2401,1245732,29,2018,2022,3,52.703609,-58.492938
2402,12476465,29,1997,2001,3,48.69599,-65.04828
2403,12479211,29,2015,2019,3,50.85594,-102.30819
2404,84014107,29,2013,2016,3,33.6681143,-116.6706725
2405,8402206,29,1997,1999,3,33.8168747,-87.1378259
2406,84052163,29,2015,2023,3,36.119345,-90.248525
2407,84053331,29,2018,2023,3,46.785153,-104.613693
2408,84069247,29,2004,2006,3,43.8507711,-119.5307076
2552,8403132,28,2021,2023,3,71.25072,-156.772986
2553,84055910,28,2021,2023,3,41.789174,-115.952047
2554,8408335,28,1997,2003,3,30.7866757,-95.8024839
2704,1247632,27,2017,2019,3,52.244462,-78.504378
2854,12476102,26,2019,2023,3,51.427783,-57.152314
2855,1247635,26,2021,2023,3,47.24738,-73.323116
2856,84055904,26,2001,2005,3,39.3028567,-119.2548979
2857,84083318,26,1997,2000,3,29.8177107,-101.5662539
2858,84083339,26,1999,2001,3,31.5931937,-99.4248809
2996,1244126,25,1997,2000,3,53.29003,-110.54172
2997,1244316,25,2013,2015,3,61.83258,-121.32462
2998,1244320,25,2014,2018,3,52.81435,-112.03574
2999,1244320,25,2014,2018,3,61.144834,-119.846225
3000,12479114,25,2013,2023,3,50.30948,-105.03062
3001,84083151,25,2018,2023,3,31.283585,-97.993562
3131,1244353,24,2017,2019,3,56.014346,-117.185325
3132,84054300,24,2018,2021,3,42.278703,-103.522882
3301,12411271,23,1998,2001,3,54.82941,-128.84598
3302,1244254,23,2017,2023,3,55.34589,-118.35911
3429,84014231,22,2013,2016,3,34.0138414,-116.16262
3430,84052164,22,2016,2021,3,36.125139,-89.663654
3431,84083377,22,2003,2006,3,29.6816647,-102.6991049
3563,1244124,21,2021,2023,3,52.8674039,-116.993627
3564,1245730,21,2017,2023,3,53.074371,-57.572205
3565,1245744,21,2016,2018,3,53.321747,-62.948925
3566,84055120,21,1997,2001,3,38.6442617,-118.7546769
3567,84083338,21,1997,1999,3,31.6159517,-98.6520699
3700,8402536,20,2002,2004,3,25.0015697,-80.5364609
3701,8403907,20,2004,2010,3,56.7078365,-134.2423435
3702,84060163,20,1999,2001,3,34.5445357,-108.7904439
3818,12443108,19,2015,2018,3,61.218189,-117.504651
3819,84085168,19,1998,2000,3,38.4470777,-109.3860549
3820,84085420,19,2021,2023,3,37.325024,-112.456029
3918,840734,18,2017,2022,3,36.240019,-90.517158
4109,8401485,16,1997,1999,3,34.4584537,-116.9455029
4205,1244712,15,2001,2003,3,49.10149,-110.56255
4206,12493139,15,2004,2018,3,62.36456,-136.45048
4351,84063908,13,1998,2002,3,35.7697307,-82.1982639
4524,8401435,9,1997,2015,3,35.0877907,-117.9172289
4580,840660,7,2005,2007,3,35.2779817,-110.3798989
4611,8409289,6,2014,2019,3,42.5511057,-104.8825839
13,12479243,67,1997,1998,2,53.64274,-109.71679
17,8406178,66,1997,1998,2,43.4738997,-75.0230329
41,12445614,61,2017,2018,2,50.71275,-97.83294
50,8403947,60,2022,2023,2,37.776758,-87.874971
57,8403916,59,2022,2023,2,37.4310467,-83.9929579
58,84077202,59,2016,2018,2,41.9519955,-71.778827
70,84027142,58,2019,2021,2,34.346124,-84.391869
71,8403839,58,2022,2023,2,38.767415,-94.723302
72,84072120,58,2022,2023,2,41.7485,-78.1586
87,12479229,56,2011,2012,2,52.08582,-103.60089
102,12479126,55,2004,2005,2,51.99696,-108.35856
103,8403618,55,1997,1999,2,42.2103447,-91.6954359
104,84042313,55,2003,2008,2,29.8179575,-90.8848668
105,8404645,55,1997,1998,2,38.3007427,-75.5667709
122,8405233,54,1997,1998,2,40.4712817,-91.7164609
123,84061105,54,1998,1999,2,44.8026467,-74.4417749
136,84042411,53,2010,2011,2,29.55323,-92.30674
146,12476409,52,2022,2023,2,45.2952869,-72.3809313
167,12411245,51,1997,1998,2,52.12432,-122.34963
168,84089159,51,2022,2023,2,46.5714,-123.914692
191,8405111,50,2000,2001,2,34.9619827,-89.8251049
192,8408029,50,2017,2021,2,34.765903,-81.216292
193,8408237,50,2001,2019,2,36.1388087,-83.7710499
236,1244352,49,2015,2017,2,55.43277,-116.30623
237,12476161,49,1998,1999,2,48.65025,-67.27152
238,8405139,49,2015,2018,2,34.1629417,-89.6794343
239,840582,49,1997,1998,2,42.9514077,-71.0690899
240,8406161,49,1997,1998,2,35.5413048,-109.3232177
241,8406161,49,1997,1998,2,42.501632,-79.259007
242,8406960,49,1997,2001,2,42.4414407,-121.0171359
243,8408214,49,1997,1998,2,36.5004837,-87.6933829
296,84044108,48,2011,2012,2,44.2435971,-70.238518
297,8407240,48,1997,1999,2,41.8845067,-75.3145999
298,84088925,48,2012,2013,2,36.6124067,-81.583692
299,8409137,48,1997,1998,2,44.4222247,-90.7311179
336,1247947,47,2015,2022,2,54.96947,-105.35449
337,8403938,47,1998,1999,2,38.4108577,-85.5587469
338,8404439,47,1997,1998,2,45.6408892,-68.0765701
339,8405131,47,2008,2013,2,31.7258462,-89.3435859
340,84092350,47,2022,2023,2,44.32657,-104.22414
398,84039128,46,2022,2023,2,37.203208,-86.238536
399,84083906,46,2016,2017,2,30.1535382,-94.111591
461,1244152,45,1999,2000,2,55.59954,-116.61371
462,12445318,45,2021,2022,2,50.19625,-99.97931
463,12476436,45,2018,2019,2,47.653278,-72.595397
536,12476743,44,2021,2023,2,48.127713,-79.004367
537,84042405,44,2013,2014,2,31.9552681,-92.814232
538,8406182,44,1996,2006,2,43.6625207,-74.9492509
539,84088913,44,1997,1998,2,37.2299767,-76.5072939
540,84089142,44,1997,2000,2,46.726114,-122.86911
619,84042206,43,2010,2011,2,29.7708689,-93.015843
620,84054313,43,2018,2022,2,41.177252,-98.939258
621,8405911,43,2004,2009,2,40.0824665,-74.288646
720,1244429,42,2014,2023,2,53.11978,-113.1229
721,84029,42,1997,1998,2,34.3039507,-85.9267589
722,84042307,42,2008,2009,2,30.161849,-93.5869866
723,84053324,42,2015,2016,2,46.881956,-111.358627
815,8407277,41,1999,2000,2,40.2784227,-76.4352239
909,12476355,40,2018,2019,2,48.66535,-71.82302
910,12476462,40,2017,2018,2,48.6144775,-67.901728
911,12479135,40,1999,2023,2,52.72584,-109.89984
912,840365,40,2003,2004,2,40.6203037,-95.1210189
913,840732,40,2010,2022,2,36.210562,-92.751243
1022,12479220,39,2022,2023,2,51.09238,-102.75534
1023,8406140,39,1997,2000,2,42.7411737,-76.8217859
1133,1247923,38,2018,2019,2,51.15388,-105.84525
1134,84014126,38,2003,2004,2,33.5004607,-116.7989429
1135,84054307,38,2018,2019,2,42.60783,-96.787429
1136,84089162,38,1998,1999,2,46.7886997,-120.6361239
1268,12411511,37,2016,2023,2,49.928775,-122.400526
1269,84014105,37,1997,1999,2,33.6408199,-117.579092
1270,8405134,37,2009,2011,2,33.6053333,-91.11808
1397,124446,36,2001,2005,2,55.55421,-110.90708
1398,12476264,36,2011,2015,2,48.99578,-66.38016
1399,1247925,36,1982,2003,2,51.6997,-107.13764
1400,1247935,36,1999,2023,2,52.74033,-109.60813
1401,84038127,36,2022,2023,2,39.232138,-95.42238
1524,1247957,35,2015,2016,2,55.217542,-107.356858
1525,8401493,35,2006,2010,2,32.8818917,-114.4726339
1526,84053328,35,2019,2022,2,46.019353,-107.555504
1664,1247654,34,2019,2023,2,48.42804,-72.84758
1665,84042314,34,1998,1999,2,30.7543807,-92.4290319
1666,8406316,34,1999,2001,2,35.6938367,-80.9241249
1811,84014120,33,2003,2004,2,33.2380367,-117.3928679
1812,84014918,33,2012,2013,2,41.46619,-124.0398
1963,12411328,32,2015,2016,2,50.680643,-127.980411
1964,1244413,32,1996,2015,2,49.34834,-112.26998
1965,84055108,32,2002,2003,2,40.4669574,-118.3127891
1966,84092147,32,2017,2023,2,44.2499827,-105.1751099
2108,1247699,31,2014,2015,2,51.32791,-68.1248
2109,1249339,31,2004,2014,2,62.39856,-136.55511
2110,8405934,31,2021,2022,2,39.39731,-74.747596
2267,12457117,30,2021,2022,2,49.016305,-53.8854115
2268,12476182,30,2013,2015,2,49.29763,-69.5602
2269,1247649,30,2021,2022,2,48.110374,-75.354869
2270,84033109,30,1998,1999,2,45.825742,-115.4359342
2409,12456117,29,2011,2013,2,46.83645,-67.14385
2410,12479407,29,1996,2017,2,49.82211,-108.08259
2411,84052161,29,2018,2022,2,36.584782,-92.831149
2555,1247937,28,2001,2002,2,53.13289,-103.31901
2556,8401492,28,2017,2018,2,32.8471607,-115.4338989
2557,84069242,28,2022,2023,2,44.0630833,-117.7840812
2705,12476116,27,2005,2006,2,46.30549,-74.20275
2706,1247697,27,2017,2018,2,51.688049,-75.892118
2707,8401444,27,2003,2007,2,34.2888977,-114.1414869
2708,8405376,27,1997,1998,2,46.0502147,-113.8339539
2709,84054314,27,2018,2019,2,41.829804,-97.426047
2859,12411217,26,2018,2019,2,50.517019,-116.030916
2860,12476101,26,2014,2015,2,52.791211,-67.380412
2861,8402540,26,1997,1998,2,26.0594807,-80.4340449
2862,84083249,26,2018,2019,2,31.283557,-96.508686
3133,1244202,24,2015,2016,2,49.34847,-111.79937
3134,8401441,24,1997,1998,2,34.6236297,-117.0048749
3135,8401470,24,2000,2013,2,33.4529856,-115.7137562
3432,1245735,22,2016,2019,2,53.293302,-60.362987
